DateString,SampleDate,Standard,YearValue,SampleWeek,75_95_TaxaID,Density,TotalBiovolume,NumberStations,Division
19851028,28-Oct-85,yes,1985,44,705,2050.3,61507.5,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,707,1077.3,32317.5,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,709,61.0,122000.0,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,710,1198.9,239775.0,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,714,139.0,2085.0,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,715,4.4,70000.0,4,Cyanophyta
19851028,28-Oct-85,yes,1985,44,719,3475.0,52125.0,4,Cyanophyta
19851107,07-Nov-85,yes,1985,45,101,27.8,1890.4,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,103,27.8,834.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,107,208.5,30858.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,108,21.0,84000.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,122,152.9,11467.5,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,126,31.5,22050.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,130,166.8,64718.4,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,136,83.5,10437.5,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,138,55.6,1668.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,139,166.8,50040.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,151,13.9,2085.0,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,157,80.1,33802.2,5,Chlorophyta
19851107,07-Nov-85,yes,1985,45,202,569.9,28495.0,5,Chrysophyta
19851107,07-Nov-85,yes,1985,45,210,347.5,52125.0,5,Chrysophyta
19851107,07-Nov-85,yes,1985,45,212,27.8,55600.0,5,Chrysophyta
19851107,07-Nov-85,yes,1985,45,213,125.1,75060.0,5,Chrysophyta
19851107,07-Nov-85,yes,1985,45,301,226.3,158410.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,304,152.9,25993.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,305,41.7,14595.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,307,10.5,10500.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,312,1546.1,773050.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,317,7.0,6993.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,326,13.9,8340.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,328,3.5,17500.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,332,3.5,5250.0,5,Bacillariophyta
19851107,07-Nov-85,yes,1985,45,601,1209.3,241860.0,5,Cryptophyta
19851107,07-Nov-85,yes,1985,45,602,146.1,365250.0,5,Cryptophyta
19851107,07-Nov-85,yes,1985,45,603,152.9,229350.0,5,Cryptophyta
19851107,07-Nov-85,yes,1985,45,701,180.7,46259.2,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,703,49.0,12544.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,704,5448.8,588470.4,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,705,1000.8,30024.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,706,42.0,1260.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,707,528.2,15846.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,709,55.7,111400.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,710,1000.8,200160.0,5,Cyanophyta
19851107,07-Nov-85,yes,1985,45,719,1000.8,15012.0,5,Cyanophyta
19851111,11-Nov-85,yes,1985,46,103,17.4,521.3,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,106,86.9,34750.0,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,107,208.5,30858.0,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,115,69.5,10286.0,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,117,4.4,13125.0,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,122,173.8,13031.3,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,126,17.4,12162.5,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,135,34.8,1042.5,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,141,17.5,7437.5,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,157,69.5,29329.0,4,Chlorophyta
19851111,11-Nov-85,yes,1985,46,201,34.8,1737.5,4,Chrysophyta
19851111,11-Nov-85,yes,1985,46,202,486.5,24325.0,4,Chrysophyta
19851111,11-Nov-85,yes,1985,46,203,17.4,260.6,4,Chrysophyta
19851111,11-Nov-85,yes,1985,46,210,139.0,20850.0,4,Chrysophyta
19851111,11-Nov-85,yes,1985,46,213,17.4,10425.0,4,Chrysophyta
19851111,11-Nov-85,yes,1985,46,301,208.5,145950.0,4,Bacillariophyta
19851111,11-Nov-85,yes,1985,46,304,104.3,17722.5,4,Bacillariophyta
19851111,11-Nov-85,yes,1985,46,312,1737.3,868625.0,4,Bacillariophyta
19851111,11-Nov-85,yes,1985,46,331,8.8,19250.0,4,Bacillariophyta
19851111,11-Nov-85,yes,1985,46,332,30.5,45750.0,4,Bacillariophyta
19851111,11-Nov-85,yes,1985,46,601,1164.1,232825.0,4,Cryptophyta
19851111,11-Nov-85,yes,1985,46,602,56.9,142187.5,4,Cryptophyta
19851111,11-Nov-85,yes,1985,46,603,91.4,137062.5,4,Cryptophyta
19851111,11-Nov-85,yes,1985,46,701,196.9,50400.0,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,704,21562.6,2328763.5,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,705,747.1,22413.8,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,706,86.9,2606.3,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,707,139.0,4170.0,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,709,8.8,17500.0,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,710,642.9,128575.0,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,718,34.8,834.0,4,Cyanophyta
19851111,11-Nov-85,yes,1985,46,719,3058.0,45870.0,4,Cyanophyta
19851119,19-Nov-85,yes,1985,47,103,69.5,2085.0,1,Chlorophyta
19851119,19-Nov-85,yes,1985,47,106,208.5,83400.0,1,Chlorophyta
19851119,19-Nov-85,yes,1985,47,107,208.5,30858.0,1,Chlorophyta
19851119,19-Nov-85,yes,1985,47,122,69.5,5212.5,1,Chlorophyta
19851119,19-Nov-85,yes,1985,47,126,347.5,243250.0,1,Chlorophyta
19851119,19-Nov-85,yes,1985,47,202,417.0,20850.0,1,Chrysophyta
19851119,19-Nov-85,yes,1985,47,210,486.5,72975.0,1,Chrysophyta
19851119,19-Nov-85,yes,1985,47,301,417.0,291900.0,1,Bacillariophyta
19851119,19-Nov-85,yes,1985,47,304,139.0,23630.0,1,Bacillariophyta
19851119,19-Nov-85,yes,1985,47,311,1320.5,1320500.0,1,Bacillariophyta
19851119,19-Nov-85,yes,1985,47,332,17.5,26250.0,1,Bacillariophyta
19851119,19-Nov-85,yes,1985,47,601,347.5,69500.0,1,Cryptophyta
19851119,19-Nov-85,yes,1985,47,602,17.5,43750.0,1,Cryptophyta
19851119,19-Nov-85,yes,1985,47,603,69.5,104250.0,1,Cryptophyta
19851119,19-Nov-85,yes,1985,47,705,625.5,18765.0,1,Cyanophyta
19851119,19-Nov-85,yes,1985,47,707,1112.0,33360.0,1,Cyanophyta
19851119,19-Nov-85,yes,1985,47,710,834.0,166800.0,1,Cyanophyta
19860407,07-Apr-86,yes,1986,15,103,27.8,834.0,2,Chlorophyta
19860407,07-Apr-86,yes,1986,15,107,83.4,12343.2,2,Chlorophyta
19860407,07-Apr-86,yes,1986,15,126,3.5,2450.0,2,Chlorophyta
19860407,07-Apr-86,yes,1986,15,132,41.7,41658.3,2,Chlorophyta
19860407,07-Apr-86,yes,1986,15,201,152.9,7645.0,2,Chrysophyta
19860407,07-Apr-86,yes,1986,15,202,222.4,11120.0,2,Chrysophyta
19860407,07-Apr-86,yes,1986,15,208,31.3,131460.0,2,Chrysophyta
19860407,07-Apr-86,yes,1986,15,210,97.3,14595.0,2,Chrysophyta
19860407,07-Apr-86,yes,1986,15,301,98.0,68600.0,2,Bacillariophyta
19860407,07-Apr-86,yes,1986,15,304,3600.1,612017.0,2,Bacillariophyta
19860407,07-Apr-86,yes,1986,15,309,21.0,21000.0,2,Bacillariophyta
19860407,07-Apr-86,yes,1986,15,326,17.4,10440.0,2,Bacillariophyta
19860407,07-Apr-86,yes,1986,15,331,34.8,76560.0,2,Bacillariophyta
19860407,07-Apr-86,yes,1986,15,601,1111.9,222380.0,2,Cryptophyta
19860407,07-Apr-86,yes,1986,15,602,208.5,521250.0,2,Cryptophyta
19860407,07-Apr-86,yes,1986,15,710,13.9,2780.0,2,Cyanophyta
19860414,14-Apr-86,yes,1986,16,106,13.9,5560.0,2,Chlorophyta
19860414,14-Apr-86,yes,1986,16,107,55.6,8228.8,2,Chlorophyta
19860414,14-Apr-86,yes,1986,16,126,13.9,9730.0,2,Chlorophyta
19860414,14-Apr-86,yes,1986,16,201,291.9,14595.0,2,Chrysophyta
19860414,14-Apr-86,yes,1986,16,202,305.8,15290.0,2,Chrysophyta
19860414,14-Apr-86,yes,1986,16,210,152.9,22935.0,2,Chrysophyta
19860414,14-Apr-86,yes,1986,16,212,27.8,55600.0,2,Chrysophyta
19860414,14-Apr-86,yes,1986,16,213,13.9,8340.0,2,Chrysophyta
19860414,14-Apr-86,yes,1986,16,301,147.0,102900.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,304,9855.1,1675367.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,306,13.9,7228.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,307,3.5,3500.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,309,59.5,59500.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,326,7.0,4200.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,331,7.0,15400.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,332,7.0,10500.0,2,Bacillariophyta
19860414,14-Apr-86,yes,1986,16,601,1112.0,222400.0,2,Cryptophyta
19860414,14-Apr-86,yes,1986,16,602,83.4,208500.0,2,Cryptophyta
19860421,21-Apr-86,yes,1986,17,107,83.4,12343.2,1,Chlorophyta
19860421,21-Apr-86,yes,1986,17,117,27.8,83400.0,1,Chlorophyta
19860421,21-Apr-86,yes,1986,17,202,417.0,20850.0,1,Chrysophyta
19860421,21-Apr-86,yes,1986,17,207,21.0,16800.0,1,Chrysophyta
19860421,21-Apr-86,yes,1986,17,210,166.8,25020.0,1,Chrysophyta
19860421,21-Apr-86,yes,1986,17,212,27.8,55600.0,1,Chrysophyta
19860421,21-Apr-86,yes,1986,17,213,417.0,250200.0,1,Chrysophyta
19860421,21-Apr-86,yes,1986,17,301,49.0,34300.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,304,7367.0,1252390.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,306,55.6,28912.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,309,70.0,70000.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,313,27.8,13900.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,317,112.0,111888.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,332,7.0,10500.0,1,Bacillariophyta
19860421,21-Apr-86,yes,1986,17,601,1251.0,250200.0,1,Cryptophyta
19860421,21-Apr-86,yes,1986,17,602,27.8,69500.0,1,Cryptophyta
19860428,28-Apr-86,yes,1986,18,104,13.9,417.0,2,Chlorophyta
19860428,28-Apr-86,yes,1986,18,107,358.1,52998.8,2,Chlorophyta
19860428,28-Apr-86,yes,1986,18,110,194.6,583800.0,2,Chlorophyta
19860428,28-Apr-86,yes,1986,18,201,55.6,2780.0,2,Chrysophyta
19860428,28-Apr-86,yes,1986,18,202,1459.5,72975.0,2,Chrysophyta
19860428,28-Apr-86,yes,1986,18,207,31.5,25200.0,2,Chrysophyta
19860428,28-Apr-86,yes,1986,18,210,222.4,33360.0,2,Chrysophyta
19860428,28-Apr-86,yes,1986,18,212,27.8,55600.0,2,Chrysophyta
19860428,28-Apr-86,yes,1986,18,301,385.0,269500.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,304,4920.6,836502.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,305,83.4,29190.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,306,17.4,9048.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,307,13.9,13900.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,309,364.0,364000.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,310,105.0,105000.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,317,168.0,167832.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,321,63.0,274050.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,331,66.5,146300.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,332,177.5,266250.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,336,3.5,3360.0,2,Bacillariophyta
19860428,28-Apr-86,yes,1986,18,601,3363.8,672760.0,2,Cryptophyta
19860428,28-Apr-86,yes,1986,18,602,486.5,1216250.0,2,Cryptophyta
19860428,28-Apr-86,yes,1986,18,704,278.0,30024.0,2,Cyanophyta
19860428,28-Apr-86,yes,1986,18,710,13.9,2780.0,2,Cyanophyta
19860505,05-May-86,yes,1986,19,107,111.2,16457.6,1,Chlorophyta
19860505,05-May-86,yes,1986,19,115,7.0,1036.0,1,Chlorophyta
19860505,05-May-86,yes,1986,19,135,55.6,1668.0,1,Chlorophyta
19860505,05-May-86,yes,1986,19,149,27.8,30580.0,1,Chlorophyta
19860505,05-May-86,yes,1986,19,202,611.6,30580.0,1,Chrysophyta
19860505,05-May-86,yes,1986,19,207,7.0,5600.0,1,Chrysophyta
19860505,05-May-86,yes,1986,19,210,222.4,33360.0,1,Chrysophyta
19860505,05-May-86,yes,1986,19,301,497.0,347900.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,304,1834.8,311916.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,305,305.8,107030.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,307,27.8,27800.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,309,462.0,462000.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,310,350.0,350000.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,317,609.0,608391.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,318,98.0,156800.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,321,147.0,639450.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,331,166.8,366960.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,332,111.2,166800.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,336,7.0,6720.0,1,Bacillariophyta
19860505,05-May-86,yes,1986,19,601,1556.8,311360.0,1,Cryptophyta
19860505,05-May-86,yes,1986,19,602,222.4,556000.0,1,Cryptophyta
19860512,12-May-86,yes,1986,20,104,3.5,105.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,107,166.8,24686.4,2,Chlorophyta
19860512,12-May-86,yes,1986,20,109,3.5,3500.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,116,3.5,2100.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,117,17.4,52200.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,128,13.9,55600.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,129,7.0,2429.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,135,27.8,834.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,148,222.4,33360.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,149,13.9,15290.0,2,Chlorophyta
19860512,12-May-86,yes,1986,20,202,347.5,17375.0,2,Chrysophyta
19860512,12-May-86,yes,1986,20,207,41.7,33360.0,2,Chrysophyta
19860512,12-May-86,yes,1986,20,210,41.7,6255.0,2,Chrysophyta
19860512,12-May-86,yes,1986,20,301,283.5,198450.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,304,1028.6,174862.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,305,27.8,9730.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,309,164.5,164500.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,310,245.0,245000.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,312,133.0,66500.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,317,717.5,716782.5,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,318,104.3,166880.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,331,28.0,61600.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,332,38.3,57450.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,336,24.5,23520.0,2,Bacillariophyta
19860512,12-May-86,yes,1986,20,601,180.7,36140.0,2,Cryptophyta
19860512,12-May-86,yes,1986,20,602,305.8,764500.0,2,Cryptophyta
19860512,12-May-86,yes,1986,20,702,280.0,71680.0,2,Cyanophyta
19860512,12-May-86,yes,1986,20,703,140.0,35840.0,2,Cyanophyta
19860512,12-May-86,yes,1986,20,704,35.0,3780.0,2,Cyanophyta
19860512,12-May-86,yes,1986,20,710,13.9,2780.0,2,Cyanophyta
19860519,19-May-86,yes,1986,21,103,34.8,1044.0,3,Chlorophyta
19860519,19-May-86,yes,1986,21,116,4.7,2800.0,3,Chlorophyta
19860519,19-May-86,yes,1986,21,129,2.3,809.7,3,Chlorophyta
19860519,19-May-86,yes,1986,21,140,9.3,280.0,3,Chlorophyta
19860519,19-May-86,yes,1986,21,142,9.3,278.0,3,Chlorophyta
19860519,19-May-86,yes,1986,21,148,32.7,4900.0,3,Chlorophyta
19860519,19-May-86,yes,1986,21,202,250.2,12510.0,3,Chrysophyta
19860519,19-May-86,yes,1986,21,210,74.1,11120.0,3,Chrysophyta
19860519,19-May-86,yes,1986,21,213,9.3,5560.0,3,Chrysophyta
19860519,19-May-86,yes,1986,21,301,2.3,1633.3,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,304,64.9,11027.3,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,310,140.0,140000.0,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,312,28.0,14000.0,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,313,18.5,9266.7,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,331,2.3,5133.3,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,332,2.3,3500.0,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,336,9.3,8896.0,3,Bacillariophyta
19860519,19-May-86,yes,1986,21,601,148.3,29653.3,3,Cryptophyta
19860519,19-May-86,yes,1986,21,602,250.2,625500.0,3,Cryptophyta
19860519,19-May-86,yes,1986,21,701,222.4,56934.4,3,Cyanophyta
19860519,19-May-86,yes,1986,21,702,256.7,65706.7,3,Cyanophyta
19860519,19-May-86,yes,1986,21,704,95.7,10332.0,3,Cyanophyta
19860527,27-May-86,yes,1986,22,103,129.7,3892.0,3,Chlorophyta
19860527,27-May-86,yes,1986,22,107,37.1,5485.9,3,Chlorophyta
19860527,27-May-86,yes,1986,22,116,4.7,2800.0,3,Chlorophyta
19860527,27-May-86,yes,1986,22,117,2.3,7000.0,3,Chlorophyta
19860527,27-May-86,yes,1986,22,129,2.3,809.7,3,Chlorophyta
19860527,27-May-86,yes,1986,22,130,9.3,3595.5,3,Chlorophyta
19860527,27-May-86,yes,1986,22,145,37.1,37066.7,3,Chlorophyta
19860527,27-May-86,yes,1986,22,148,74.7,11200.0,3,Chlorophyta
19860527,27-May-86,yes,1986,22,202,185.3,9266.7,3,Chrysophyta
19860527,27-May-86,yes,1986,22,210,185.3,27800.0,3,Chrysophyta
19860527,27-May-86,yes,1986,22,301,2.3,1633.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,304,64.9,11027.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,309,9.3,9333.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,310,2.3,2333.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,312,148.3,74133.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,318,2.3,3733.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,331,2.3,5133.3,3,Bacillariophyta
19860527,27-May-86,yes,1986,22,601,685.7,137146.7,3,Cryptophyta
19860527,27-May-86,yes,1986,22,602,268.7,671833.3,3,Cryptophyta
19860527,27-May-86,yes,1986,22,701,398.5,102007.5,3,Cyanophyta
19860527,27-May-86,yes,1986,22,702,816.0,208896.0,3,Cyanophyta
19860527,27-May-86,yes,1986,22,704,221.7,23940.0,3,Cyanophyta
19860603,03-Jun-86,yes,1986,23,103,105.6,3169.2,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,105,122.3,48928.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,107,183.5,27155.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,116,7.0,4176.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,129,2.8,971.6,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,140,5.6,168.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,145,72.3,72280.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,148,130.8,19626.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,149,22.2,24464.0,5,Chlorophyta
19860603,03-Jun-86,yes,1986,23,201,11.1,556.0,5,Chrysophyta
19860603,03-Jun-86,yes,1986,23,202,455.9,22796.0,5,Chrysophyta
19860603,03-Jun-86,yes,1986,23,210,578.2,86736.0,5,Chrysophyta
19860603,03-Jun-86,yes,1986,23,304,27.8,4726.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,306,1.4,728.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,310,12.6,12600.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,317,11.1,11108.9,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,318,5.6,8960.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,321,11.1,48372.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,331,1.4,3080.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,332,4.2,6300.0,5,Bacillariophyta
19860603,03-Jun-86,yes,1986,23,601,5326.5,1065296.0,5,Cryptophyta
19860603,03-Jun-86,yes,1986,23,602,400.3,1000800.0,5,Cryptophyta
19860603,03-Jun-86,yes,1986,23,701,328.0,83978.2,5,Cyanophyta
19860603,03-Jun-86,yes,1986,23,702,1929.0,493834.2,5,Cyanophyta
19860603,03-Jun-86,yes,1986,23,703,27.8,7116.8,5,Cyanophyta
19860603,03-Jun-86,yes,1986,23,704,609.3,65806.6,5,Cyanophyta
19860603,03-Jun-86,yes,1986,23,710,33.4,6672.0,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,103,61.2,1834.8,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,107,33.4,4937.3,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,117,1.4,4200.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,121,22.2,1668.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,127,26.4,18508.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,128,5.6,22240.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,129,5.6,1943.2,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,134,19.6,1372.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,137,11.1,333.6,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,143,5.6,168.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,144,5.6,7711.7,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,145,66.7,66720.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,148,94.6,14196.0,5,Chlorophyta
19860609,09-Jun-86,yes,1986,24,201,11.1,556.0,5,Chrysophyta
19860609,09-Jun-86,yes,1986,24,202,66.7,3336.0,5,Chrysophyta
19860609,09-Jun-86,yes,1986,24,208,2.8,11760.0,5,Chrysophyta
19860609,09-Jun-86,yes,1986,24,210,155.7,23352.0,5,Chrysophyta
19860609,09-Jun-86,yes,1986,24,301,1.4,980.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,304,27.8,4726.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,317,5.6,5594.4,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,318,28.0,44800.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,321,15.4,66990.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,331,5.6,12320.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,332,1.4,2100.0,5,Bacillariophyta
19860609,09-Jun-86,yes,1986,24,601,539.3,107864.0,5,Cryptophyta
19860609,09-Jun-86,yes,1986,24,602,133.4,333600.0,5,Cryptophyta
19860609,09-Jun-86,yes,1986,24,701,1534.6,392847.4,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,702,11092.2,2839603.2,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,703,33.4,8540.2,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,704,4081.0,440752.3,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,709,1.4,2800.0,5,Cyanophyta
19860609,09-Jun-86,yes,1986,24,710,19.5,3904.0,5,Cyanophyta
19860616,16-Jun-86,yes,1986,25,103,122.3,3669.6,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,107,105.6,15634.7,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,117,5.6,16680.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,127,18.2,12740.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,128,5.6,22240.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,129,5.6,1943.2,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,130,4.2,1629.6,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,134,36.4,2548.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,136,5.6,700.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,142,27.8,835.2,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,145,133.4,133440.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,148,275.4,41304.0,5,Chlorophyta
19860616,16-Jun-86,yes,1986,25,202,161.2,8062.0,5,Chrysophyta
19860616,16-Jun-86,yes,1986,25,208,11.1,46704.0,5,Chrysophyta
19860616,16-Jun-86,yes,1986,25,210,216.8,32526.0,5,Chrysophyta
19860616,16-Jun-86,yes,1986,25,304,16.7,2835.6,5,Bacillariophyta
19860616,16-Jun-86,yes,1986,25,318,2.8,4480.0,5,Bacillariophyta
19860616,16-Jun-86,yes,1986,25,321,33.6,146160.0,5,Bacillariophyta
19860616,16-Jun-86,yes,1986,25,331,7.0,15400.0,5,Bacillariophyta
19860616,16-Jun-86,yes,1986,25,601,289.1,57824.0,5,Cryptophyta
