Datestring,Sample_date,Station,75_95_TaxaID,Density,TotalBiovolume,Year,SamplingWeek,StandardSample
19861020,10/20/1986,Buoy 125,208,7,29400,1986,43,yes
19861020,10/20/1986,Buoy 109,210,194.6,29190,1986,43,yes
19861020,10/20/1986,Buoy 117,210,55.6,8340,1986,43,yes
19861020,10/20/1986,Buoy 125,210,55.6,8340,1986,43,yes
19861020,10/20/1986,Shackelton Point,210,166.8,25020,1986,43,yes
19861020,10/20/1986,Three Mile Bay,210,194.6,29190,1986,43,yes
19861020,10/20/1986,Buoy 125,301,7,4900,1986,43,yes
19861020,10/20/1986,Buoy 125,304,55.6,9452,1986,43,yes
19861020,10/20/1986,Buoy 109,312,91,45500,1986,43,yes
19861020,10/20/1986,Buoy 125,312,154,77000,1986,43,yes
19861020,10/20/1986,Shackelton Point,313,27.8,13900,1986,43,yes
19861020,10/20/1986,Three Mile Bay,313,14,7000,1986,43,yes
19861020,10/20/1986,Buoy 125,318,49,78400,1986,43,yes
19861020,10/20/1986,Three Mile Bay,318,91,145600,1986,43,yes
19861020,10/20/1986,Buoy 109,331,126,277200,1986,43,yes
19861020,10/20/1986,Buoy 117,331,35,77000,1986,43,yes
19861020,10/20/1986,Buoy 125,331,126,277200,1986,43,yes
19861020,10/20/1986,Shackelton Point,331,84,184800,1986,43,yes
19861020,10/20/1986,Three Mile Bay,331,98,215600,1986,43,yes
19861020,10/20/1986,Buoy 109,601,417,83400,1986,43,yes
19861020,10/20/1986,Buoy 117,601,305.8,61160,1986,43,yes
19861020,10/20/1986,Buoy 125,601,444.8,88960,1986,43,yes
19861020,10/20/1986,Shackelton Point,601,556,111200,1986,43,yes
19861020,10/20/1986,Three Mile Bay,601,305.8,61160,1986,43,yes
19861020,10/20/1986,Buoy 109,602,111.2,278000,1986,43,yes
19861020,10/20/1986,Buoy 117,602,112,280000,1986,43,yes
19861020,10/20/1986,Buoy 125,602,111.2,278000,1986,43,yes
19861020,10/20/1986,Shackelton Point,602,77,192500,1986,43,yes
19861020,10/20/1986,Three Mile Bay,602,49,122500,1986,43,yes
19861020,10/20/1986,Buoy 109,704,4031,435348,1986,43,yes
19861020,10/20/1986,Buoy 117,704,1668,180144,1986,43,yes
19861020,10/20/1986,Buoy 125,704,2279.6,246196.8,1986,43,yes
19861020,10/20/1986,Shackelton Point,704,2919,315252,1986,43,yes
19861020,10/20/1986,Buoy 125,710,27.8,5560,1986,43,yes
19861020,10/20/1986,Buoy 125,712,210,5040,1986,43,yes
19861020,10/20/1986,Three Mile Bay,712,210,5040,1986,43,yes
19861020,10/20/1986,Buoy 109,715,14,224000,1986,43,yes
19861020,10/20/1986,Buoy 117,715,7,112000,1986,43,yes
19861020,10/20/1986,Buoy 125,715,49,784000,1986,43,yes
19861020,10/20/1986,Shackelton Point,715,14,224000,1986,43,yes
19861020,10/20/1986,Three Mile Bay,715,14,224000,1986,43,yes
19861024,10/24/1986,Buoy 117,103,27.8,834,1986,43,no
19861024,10/24/1986,Three Mile Bay,103,139,4170,1986,43,no
19861024,10/24/1986,Buoy 117,104,305.8,9174,1986,43,no
19861024,10/24/1986,Three Mile Bay,104,83.4,2502,1986,43,no
19861024,10/24/1986,Buoy 117,105,27.8,11120,1986,43,no
19861024,10/24/1986,Three Mile Bay,106,27.8,11120,1986,43,no
19861024,10/24/1986,Buoy 117,109,27.8,27800,1986,43,no
19861024,10/24/1986,Buoy 117,110,126,378000,1986,43,no
19861024,10/24/1986,Three Mile Bay,115,7,1036,1986,43,no
19861024,10/24/1986,Buoy 117,122,55.6,4170,1986,43,no
19861024,10/24/1986,Three Mile Bay,122,27.8,2085,1986,43,no
19861024,10/24/1986,Buoy 117,129,7,2429,1986,43,no
19861024,10/24/1986,Buoy 117,137,278,8340,1986,43,no
19861024,10/24/1986,Three Mile Bay,137,333.6,10008,1986,43,no
19861024,10/24/1986,Three Mile Bay,138,166.8,5004,1986,43,no
19861024,10/24/1986,Buoy 117,145,55.6,55600,1986,43,no
19861024,10/24/1986,Three Mile Bay,145,166.8,166800,1986,43,no
19861024,10/24/1986,Buoy 117,146,27.8,3892,1986,43,no
19861024,10/24/1986,Buoy 117,202,194.6,9730,1986,43,no
19861024,10/24/1986,Three Mile Bay,202,83.4,4170,1986,43,no
19861024,10/24/1986,Three Mile Bay,203,27.8,417,1986,43,no
19861024,10/24/1986,Buoy 117,210,27.8,4170,1986,43,no
19861024,10/24/1986,Three Mile Bay,210,166.8,25020,1986,43,no
19861024,10/24/1986,Buoy 117,304,83.4,14178,1986,43,no
19861024,10/24/1986,Buoy 117,310,1890,1890000,1986,43,no
19861024,10/24/1986,Three Mile Bay,310,2142,2142000,1986,43,no
19861024,10/24/1986,Buoy 117,312,112,56000,1986,43,no
19861024,10/24/1986,Three Mile Bay,312,420,210000,1986,43,no
19861024,10/24/1986,Three Mile Bay,318,42,67200,1986,43,no
19861024,10/24/1986,Three Mile Bay,324,7,1960,1986,43,no
19861024,10/24/1986,Buoy 117,601,917.4,183480,1986,43,no
19861024,10/24/1986,Three Mile Bay,601,1779.2,355840,1986,43,no
19861024,10/24/1986,Buoy 117,602,55.6,139000,1986,43,no
19861024,10/24/1986,Three Mile Bay,602,111.2,278000,1986,43,no
19861024,10/24/1986,Buoy 117,710,27.8,5560,1986,43,no
19861024,10/24/1986,Three Mile Bay,710,55.6,11120,1986,43,no
19861024,10/24/1986,Buoy 117,715,7,112000,1986,43,no
19861024,10/24/1986,Three Mile Bay,715,27.8,444800,1986,43,no
19870218,2/18/1987,Shackelton Point,202,194.6,9730,1987,8,yes
19870218,2/18/1987,Shackelton Point,210,35,5250,1987,8,yes
19870218,2/18/1987,Shackelton Point,301,250.2,175140,1987,8,yes
19870218,2/18/1987,Shackelton Point,601,55.6,11120,1987,8,yes
19870218,2/18/1987,Shackelton Point,602,21,52500,1987,8,yes
19870410,4/10/1987,Shackelton Point,103,27.8,834,1987,15,yes
19870410,4/10/1987,Shackelton Point,107,55.6,8228.8,1987,15,yes
19870410,4/10/1987,Buoy 125,201,14,700,1987,15,yes
19870410,4/10/1987,Shackelton Point,201,55.6,2780,1987,15,yes
19870410,4/10/1987,Buoy 125,202,305.8,15290,1987,15,yes
19870410,4/10/1987,Shackelton Point,202,194.6,9730,1987,15,yes
19870410,4/10/1987,Buoy 125,207,7,5600,1987,15,yes
19870410,4/10/1987,Shackelton Point,208,27.8,116760,1987,15,yes
19870410,4/10/1987,Buoy 125,210,55.6,8340,1987,15,yes
19870410,4/10/1987,Shackelton Point,210,111.2,16680,1987,15,yes
19870410,4/10/1987,Buoy 125,212,27.8,55600,1987,15,yes
19870410,4/10/1987,Shackelton Point,212,7,14000,1987,15,yes
19870410,4/10/1987,Buoy 125,301,98,68600,1987,15,yes
19870410,4/10/1987,Shackelton Point,301,91,63700,1987,15,yes
19870410,4/10/1987,Buoy 125,304,4197.8,713626,1987,15,yes
19870410,4/10/1987,Shackelton Point,304,11870.6,2018002,1987,15,yes
19870410,4/10/1987,Shackelton Point,310,27.8,27800,1987,15,yes
19870410,4/10/1987,Buoy 125,312,14,7000,1987,15,yes
19870410,4/10/1987,Shackelton Point,323,27.8,139000,1987,15,yes
19870410,4/10/1987,Shackelton Point,324,7,1960,1987,15,yes
19870410,4/10/1987,Shackelton Point,326,7,4200,1987,15,yes
19870410,4/10/1987,Shackelton Point,327,27.8,139000,1987,15,yes
19870410,4/10/1987,Buoy 125,331,27.8,61160,1987,15,yes
19870410,4/10/1987,Shackelton Point,331,7,15400,1987,15,yes
19870410,4/10/1987,Shackelton Point,336,27.8,26688,1987,15,yes
19870410,4/10/1987,Buoy 125,601,750.6,150120,1987,15,yes
19870410,4/10/1987,Shackelton Point,601,2696.6,539320,1987,15,yes
19870410,4/10/1987,Shackelton Point,602,139,347500,1987,15,yes
19870413,4/13/1987,Buoy 125,103,27.8,834,1987,16,yes
19870413,4/13/1987,Buoy 125,107,55.6,8228.8,1987,16,yes
19870413,4/13/1987,Buoy 125,201,111.2,5560,1987,16,yes
19870413,4/13/1987,Buoy 125,202,55.6,2780,1987,16,yes
19870413,4/13/1987,Buoy 125,210,27.8,4170,1987,16,yes
19870413,4/13/1987,Buoy 125,212,27.8,55600,1987,16,yes
19870413,4/13/1987,Buoy 125,301,140,98000,1987,16,yes
19870413,4/13/1987,Buoy 125,304,4892.8,831776,1987,16,yes
19870413,4/13/1987,Buoy 125,309,7,7000,1987,16,yes
19870413,4/13/1987,Buoy 125,331,27.8,61160,1987,16,yes
19870413,4/13/1987,Buoy 125,601,695,139000,1987,16,yes
19870413,4/13/1987,Buoy 125,602,55.6,139000,1987,16,yes
19870420,4/20/1987,Buoy 117,103,27.8,834,1987,17,yes
19870420,4/20/1987,Shackelton Point,103,55.6,1668,1987,17,yes
19870420,4/20/1987,Shackelton Point,106,27.8,11120,1987,17,yes
19870420,4/20/1987,Buoy 117,107,111.2,16457.6,1987,17,yes
19870420,4/20/1987,Buoy 125,107,55.6,8228.8,1987,17,yes
19870420,4/20/1987,Shackelton Point,117,27.8,83400,1987,17,yes
19870420,4/20/1987,Buoy 125,128,7,28000,1987,17,yes
19870420,4/20/1987,Buoy 117,202,139,6950,1987,17,yes
19870420,4/20/1987,Buoy 125,202,389.2,19460,1987,17,yes
19870420,4/20/1987,Shackelton Point,202,166.8,8340,1987,17,yes
19870420,4/20/1987,Buoy 117,207,14,11200,1987,17,yes
19870420,4/20/1987,Buoy 117,208,55.6,233520,1987,17,yes
19870420,4/20/1987,Buoy 125,208,42,176400,1987,17,yes
19870420,4/20/1987,Shackelton Point,208,27.8,116760,1987,17,yes
19870420,4/20/1987,Buoy 117,210,27.8,4170,1987,17,yes
19870420,4/20/1987,Buoy 125,210,83.4,12510,1987,17,yes
19870420,4/20/1987,Shackelton Point,210,111.2,16680,1987,17,yes
19870420,4/20/1987,Buoy 117,301,210,147000,1987,17,yes
19870420,4/20/1987,Buoy 125,301,406,284200,1987,17,yes
19870420,4/20/1987,Shackelton Point,301,210,147000,1987,17,yes
19870420,4/20/1987,Buoy 117,304,5170.8,879036,1987,17,yes
19870420,4/20/1987,Buoy 125,304,3725.2,633284,1987,17,yes
19870420,4/20/1987,Shackelton Point,304,556,94520,1987,17,yes
19870420,4/20/1987,Buoy 125,309,14,14000,1987,17,yes
19870420,4/20/1987,Buoy 117,312,14,7000,1987,17,yes
19870420,4/20/1987,Shackelton Point,323,7,35000,1987,17,yes
19870420,4/20/1987,Buoy 117,331,28,61600,1987,17,yes
19870420,4/20/1987,Buoy 125,331,21,46200,1987,17,yes
19870420,4/20/1987,Shackelton Point,331,35,77000,1987,17,yes
19870420,4/20/1987,Buoy 125,401,27.8,55600,1987,17,yes
19870420,4/20/1987,Buoy 125,502,27.8,244640,1987,17,yes
19870420,4/20/1987,Buoy 117,601,1946,389200,1987,17,yes
19870420,4/20/1987,Buoy 125,601,1501.2,300240,1987,17,yes
19870420,4/20/1987,Shackelton Point,601,639.4,127880,1987,17,yes
19870420,4/20/1987,Buoy 117,602,250.2,625500,1987,17,yes
19870420,4/20/1987,Buoy 125,602,55.6,139000,1987,17,yes
19870420,4/20/1987,Shackelton Point,602,83.4,208500,1987,17,yes
19870420,4/20/1987,Buoy 117,702,84,21504,1987,17,yes
19870429,4/29/1987,Buoy 117,103,27.8,834,1987,18,yes
19870429,4/29/1987,Buoy 125,103,27.8,834,1987,18,yes
19870429,4/29/1987,Shackelton Point,103,111.2,3336,1987,18,yes
19870429,4/29/1987,Buoy 125,107,55.6,8228.8,1987,18,yes
19870429,4/29/1987,Buoy 117,128,7,28000,1987,18,yes
19870429,4/29/1987,Buoy 117,202,111.2,5560,1987,18,yes
19870429,4/29/1987,Buoy 125,202,166.8,8340,1987,18,yes
19870429,4/29/1987,Shackelton Point,202,55.6,2780,1987,18,yes
19870429,4/29/1987,Buoy 117,208,27.8,116760,1987,18,yes
19870429,4/29/1987,Buoy 125,208,7,29400,1987,18,yes
19870429,4/29/1987,Shackelton Point,208,28,117600,1987,18,yes
19870429,4/29/1987,Buoy 117,210,55.6,8340,1987,18,yes
19870429,4/29/1987,Buoy 125,210,166.8,25020,1987,18,yes
19870429,4/29/1987,Shackelton Point,210,27.8,4170,1987,18,yes
19870429,4/29/1987,Buoy 117,301,287,200900,1987,18,yes
19870429,4/29/1987,Buoy 125,301,217,151900,1987,18,yes
19870429,4/29/1987,Shackelton Point,301,245,171500,1987,18,yes
19870429,4/29/1987,Buoy 117,304,139,23630,1987,18,yes
19870429,4/29/1987,Buoy 125,304,222.4,37808,1987,18,yes
19870429,4/29/1987,Shackelton Point,304,27.8,4726,1987,18,yes
19870429,4/29/1987,Buoy 117,305,27.8,9730,1987,18,yes
19870429,4/29/1987,Shackelton Point,308,14,7280,1987,18,yes
19870429,4/29/1987,Shackelton Point,310,126,126000,1987,18,yes
19870429,4/29/1987,Buoy 117,312,361.4,180700,1987,18,yes
19870429,4/29/1987,Shackelton Point,312,98,49000,1987,18,yes
19870429,4/29/1987,Buoy 117,313,7,3500,1987,18,yes
19870429,4/29/1987,Shackelton Point,313,7,3500,1987,18,yes
19870429,4/29/1987,Shackelton Point,321,55.6,241860,1987,18,yes
19870429,4/29/1987,Buoy 117,331,42,92400,1987,18,yes
19870429,4/29/1987,Buoy 125,331,49,107800,1987,18,yes
19870429,4/29/1987,Shackelton Point,331,56,123200,1987,18,yes
19870429,4/29/1987,Shackelton Point,335,27.8,11120,1987,18,yes
19870429,4/29/1987,Shackelton Point,336,7,6720,1987,18,yes
19870429,4/29/1987,Buoy 117,601,1751.4,350280,1987,18,yes
19870429,4/29/1987,Buoy 125,601,945.2,189040,1987,18,yes
19870429,4/29/1987,Shackelton Point,601,667.2,133440,1987,18,yes
19870429,4/29/1987,Buoy 117,602,55.6,139000,1987,18,yes
19870429,4/29/1987,Buoy 125,602,222.4,556000,1987,18,yes
19870429,4/29/1987,Shackelton Point,602,111.2,278000,1987,18,yes
19870504,5/4/1987,Buoy 117,103,27.8,834,1987,19,yes
19870504,5/4/1987,Buoy 125,103,55.6,1668,1987,19,yes
19870504,5/4/1987,Shackelton Point,103,166.8,5004,1987,19,yes
19870504,5/4/1987,Buoy 117,107,27.8,4114.4,1987,19,yes
19870504,5/4/1987,Shackelton Point,107,27.8,4114.4,1987,19,yes
19870504,5/4/1987,Shackelton Point,116,27.8,16680,1987,19,yes
19870504,5/4/1987,Shackelton Point,145,27.8,27800,1987,19,yes
19870504,5/4/1987,Buoy 125,202,139,6950,1987,19,yes
19870504,5/4/1987,Shackelton Point,202,27.8,1390,1987,19,yes
19870504,5/4/1987,Buoy 117,208,27.8,116760,1987,19,yes
19870504,5/4/1987,Buoy 125,208,55.6,233520,1987,19,yes
19870504,5/4/1987,Shackelton Point,208,111.2,467040,1987,19,yes
19870504,5/4/1987,Buoy 117,210,55.6,8340,1987,19,yes
19870504,5/4/1987,Buoy 125,210,139,20850,1987,19,yes
19870504,5/4/1987,Shackelton Point,210,55.6,8340,1987,19,yes
19870504,5/4/1987,Buoy 117,301,112,78400,1987,19,yes
19870504,5/4/1987,Buoy 125,301,336,235200,1987,19,yes
19870504,5/4/1987,Shackelton Point,301,882,617400,1987,19,yes
19870504,5/4/1987,Shackelton Point,304,83.4,14178,1987,19,yes
19870504,5/4/1987,Buoy 125,309,7,7000,1987,19,yes
19870504,5/4/1987,Buoy 117,310,1668,1668000,1987,19,yes
19870504,5/4/1987,Buoy 125,310,28,28000,1987,19,yes
19870504,5/4/1987,Buoy 117,331,21,46200,1987,19,yes
19870504,5/4/1987,Buoy 125,331,42,92400,1987,19,yes
19870504,5/4/1987,Shackelton Point,331,21,46200,1987,19,yes
19870504,5/4/1987,Buoy 117,335,7,2800,1987,19,yes
19870504,5/4/1987,Buoy 117,601,611.6,122320,1987,19,yes
19870504,5/4/1987,Buoy 125,601,583.8,116760,1987,19,yes
19870504,5/4/1987,Shackelton Point,601,250.2,50040,1987,19,yes
19870504,5/4/1987,Buoy 117,602,55.6,139000,1987,19,yes
19870504,5/4/1987,Buoy 125,602,194.6,486500,1987,19,yes
19870504,5/4/1987,Shackelton Point,602,139,347500,1987,19,yes
19870513,5/13/1987,Buoy 117,103,305.8,9174,1987,20,yes
19870513,5/13/1987,Buoy 125,103,139,4170,1987,20,yes
19870513,5/13/1987,Shackelton Point,103,333.6,10008,1987,20,yes
19870513,5/13/1987,Shackelton Point,107,27.8,4114.4,1987,20,yes
19870513,5/13/1987,Buoy 125,115,56,8288,1987,20,yes
19870513,5/13/1987,Buoy 117,128,7,28000,1987,20,yes
19870513,5/13/1987,Buoy 117,145,139,139000,1987,20,yes
19870513,5/13/1987,Buoy 125,145,55.6,55600,1987,20,yes
19870513,5/13/1987,Shackelton Point,145,111.2,111200,1987,20,yes
19870513,5/13/1987,Buoy 117,202,166.8,8340,1987,20,yes
19870513,5/13/1987,Buoy 125,202,83.4,4170,1987,20,yes
19870513,5/13/1987,Shackelton Point,202,417,20850,1987,20,yes
19870513,5/13/1987,Buoy 125,208,55.6,233520,1987,20,yes
19870513,5/13/1987,Buoy 117,210,55.6,8340,1987,20,yes
19870513,5/13/1987,Shackelton Point,210,55.6,8340,1987,20,yes
19870513,5/13/1987,Shackelton Point,212,111.2,222400,1987,20,yes
19870513,5/13/1987,Buoy 117,301,14,9800,1987,20,yes
19870513,5/13/1987,Buoy 125,301,658,460600,1987,20,yes
19870513,5/13/1987,Shackelton Point,301,1470,1029000,1987,20,yes
19870513,5/13/1987,Shackelton Point,304,27.8,4726,1987,20,yes
19870513,5/13/1987,Buoy 125,310,7,7000,1987,20,yes
19870513,5/13/1987,Shackelton Point,310,672,672000,1987,20,yes
19870513,5/13/1987,Buoy 117,312,126,63000,1987,20,yes
19870513,5/13/1987,Shackelton Point,313,27.8,13900,1987,20,yes
19870513,5/13/1987,Buoy 125,331,7,15400,1987,20,yes
19870513,5/13/1987,Shackelton Point,331,21,46200,1987,20,yes
19870513,5/13/1987,Buoy 117,601,55.6,11120,1987,20,yes
19870513,5/13/1987,Buoy 125,601,222.4,44480,1987,20,yes
19870513,5/13/1987,Shackelton Point,601,278,55600,1987,20,yes
19870513,5/13/1987,Buoy 117,602,222.4,556000,1987,20,yes
19870513,5/13/1987,Buoy 125,602,27.8,69500,1987,20,yes
19870513,5/13/1987,Shackelton Point,602,333.6,834000,1987,20,yes
19870518,5/18/1987,Buoy 125,103,583.8,17514,1987,21,yes
19870518,5/18/1987,Shackelton Point,103,194.6,5838,1987,21,yes
19870518,5/18/1987,Shackelton Point,107,55.6,8228.8,1987,21,yes
19870518,5/18/1987,Shackelton Point,116,27.8,16680,1987,21,yes
19870518,5/18/1987,Buoy 125,144,27.8,38558.6,1987,21,yes
19870518,5/18/1987,Buoy 125,145,111.2,111200,1987,21,yes
19870518,5/18/1987,Shackelton Point,145,139,139000,1987,21,yes
19870518,5/18/1987,Shackelton Point,148,266,39900,1987,21,yes
19870518,5/18/1987,Buoy 125,202,27.8,1390,1987,21,yes
19870518,5/18/1987,Shackelton Point,202,83.4,4170,1987,21,yes
19870518,5/18/1987,Buoy 125,210,27.8,4170,1987,21,yes
19870518,5/18/1987,Buoy 125,301,77,53900,1987,21,yes
19870518,5/18/1987,Shackelton Point,301,49,34300,1987,21,yes
19870518,5/18/1987,Buoy 125,304,27.8,4726,1987,21,yes
19870518,5/18/1987,Buoy 125,310,42,42000,1987,21,yes
19870518,5/18/1987,Shackelton Point,335,7,2800,1987,21,yes
19870518,5/18/1987,Buoy 125,401,27.8,55600,1987,21,yes
19870518,5/18/1987,Buoy 125,601,111.2,22240,1987,21,yes
19870518,5/18/1987,Shackelton Point,601,250.2,50040,1987,21,yes
19870518,5/18/1987,Buoy 125,602,83.4,208500,1987,21,yes
19870518,5/18/1987,Shackelton Point,602,111.2,278000,1987,21,yes
19870526,5/26/1987,Buoy 117,103,361.4,10842,1987,22,yes
19870526,5/26/1987,Buoy 125,103,500.4,15012,1987,22,yes
19870526,5/26/1987,Shackelton Point,103,222.4,6672,1987,22,yes
19870526,5/26/1987,Shackelton Point,106,27.8,11120,1987,22,yes
19870526,5/26/1987,Buoy 117,107,27.8,4114.4,1987,22,yes
19870526,5/26/1987,Buoy 125,107,83.4,12343.2,1987,22,yes
19870526,5/26/1987,Shackelton Point,107,278,41144,1987,22,yes
19870526,5/26/1987,Buoy 125,144,111.2,154234.4,1987,22,yes
19870526,5/26/1987,Buoy 117,145,7,7000,1987,22,yes
19870526,5/26/1987,Buoy 125,145,27.8,27800,1987,22,yes
19870526,5/26/1987,Shackelton Point,145,111.2,111200,1987,22,yes
19870526,5/26/1987,Buoy 117,202,667.2,33360,1987,22,yes
19870526,5/26/1987,Buoy 125,202,444.8,22240,1987,22,yes
19870526,5/26/1987,Shackelton Point,202,305.8,15290,1987,22,yes
19870526,5/26/1987,Shackelton Point,208,14,58800,1987,22,yes
19870526,5/26/1987,Buoy 125,210,83.4,12510,1987,22,yes
19870526,5/26/1987,Shackelton Point,301,14,9800,1987,22,yes
19870526,5/26/1987,Buoy 117,304,55.6,9452,1987,22,yes
19870526,5/26/1987,Buoy 117,335,21,8400,1987,22,yes
19870526,5/26/1987,Buoy 125,335,7,2800,1987,22,yes
19870526,5/26/1987,Shackelton Point,401,27.8,55600,1987,22,yes
19870526,5/26/1987,Buoy 117,601,444.8,88960,1987,22,yes
19870526,5/26/1987,Buoy 125,601,361.4,72280,1987,22,yes
19870526,5/26/1987,Shackelton Point,601,695,139000,1987,22,yes
19870526,5/26/1987,Buoy 117,602,305.8,764500,1987,22,yes
19870526,5/26/1987,Buoy 125,602,111.2,278000,1987,22,yes
19870526,5/26/1987,Shackelton Point,602,166.8,417000,1987,22,yes
19870526,5/26/1987,Buoy 117,702,350,89600,1987,22,yes
19870526,5/26/1987,Shackelton Point,710,7,1400,1987,22,yes
19870602,6/2/1987,Buoy 109,103,83.4,2502,1987,23,yes
19870602,6/2/1987,Buoy 117,103,222.4,6672,1987,23,yes
19870602,6/2/1987,Buoy 125,103,139,4170,1987,23,yes
19870602,6/2/1987,Shackelton Point,103,27.8,834,1987,23,yes
19870602,6/2/1987,Buoy 117,106,27.8,11120,1987,23,yes
19870602,6/2/1987,Buoy 109,107,139,20572,1987,23,yes
19870602,6/2/1987,Buoy 117,107,278,41144,1987,23,yes
19870602,6/2/1987,Buoy 125,107,222.4,32915.2,1987,23,yes
19870602,6/2/1987,Shackelton Point,107,194.6,28800.8,1987,23,yes
19870602,6/2/1987,Three Mile Bay,107,166.8,24686.4,1987,23,yes
19870602,6/2/1987,Shackelton Point,110,56,168000,1987,23,yes
19870602,6/2/1987,Buoy 109,116,21,12600,1987,23,yes
19870602,6/2/1987,Three Mile Bay,116,84,50400,1987,23,yes
19870602,6/2/1987,Three Mile Bay,127,56,39200,1987,23,yes
19870602,6/2/1987,Three Mile Bay,128,7,28000,1987,23,yes
19870602,6/2/1987,Buoy 125,145,55.6,55600,1987,23,yes
19870602,6/2/1987,Buoy 125,148,35,5250,1987,23,yes
19870602,6/2/1987,Buoy 109,202,139,6950,1987,23,yes
19870602,6/2/1987,Buoy 117,202,361.4,18070,1987,23,yes
19870602,6/2/1987,Buoy 125,202,166.8,8340,1987,23,yes
19870602,6/2/1987,Shackelton Point,202,55.6,2780,1987,23,yes
19870602,6/2/1987,Three Mile Bay,202,139,6950,1987,23,yes
19870602,6/2/1987,Buoy 109,208,7,29400,1987,23,yes
19870602,6/2/1987,Buoy 117,208,55.6,233520,1987,23,yes
19870602,6/2/1987,Three Mile Bay,208,7,29400,1987,23,yes
19870602,6/2/1987,Buoy 109,210,111.2,16680,1987,23,yes
19870602,6/2/1987,Buoy 117,210,55.6,8340,1987,23,yes
19870602,6/2/1987,Shackelton Point,210,83.4,12510,1987,23,yes
19870602,6/2/1987,Three Mile Bay,213,27.8,16680,1987,23,yes
19870602,6/2/1987,Buoy 109,310,1056.4,1056400,1987,23,yes
19870602,6/2/1987,Buoy 117,310,14,14000,1987,23,yes
19870602,6/2/1987,Shackelton Point,310,27.8,27800,1987,23,yes
19870602,6/2/1987,Three Mile Bay,310,238,238000,1987,23,yes
19870602,6/2/1987,Buoy 109,323,27.8,139000,1987,23,yes
19870602,6/2/1987,Buoy 117,331,7,15400,1987,23,yes
19870602,6/2/1987,Buoy 109,335,14,5600,1987,23,yes
19870602,6/2/1987,Buoy 117,335,21,8400,1987,23,yes
19870602,6/2/1987,Buoy 125,335,77,30800,1987,23,yes
19870602,6/2/1987,Shackelton Point,335,21,8400,1987,23,yes
19870602,6/2/1987,Three Mile Bay,335,273,109200,1987,23,yes
19870602,6/2/1987,Buoy 109,601,583.8,116760,1987,23,yes
19870602,6/2/1987,Buoy 117,601,250.2,50040,1987,23,yes
19870602,6/2/1987,Shackelton Point,601,83.4,16680,1987,23,yes
19870602,6/2/1987,Three Mile Bay,601,361.4,72280,1987,23,yes
19870602,6/2/1987,Buoy 109,602,305.8,764500,1987,23,yes
19870602,6/2/1987,Buoy 117,602,194.6,486500,1987,23,yes
19870602,6/2/1987,Buoy 125,602,83.4,208500,1987,23,yes
19870602,6/2/1987,Shackelton Point,602,139,347500,1987,23,yes
19870602,6/2/1987,Three Mile Bay,602,500.4,1251000,1987,23,yes
19870602,6/2/1987,Buoy 109,702,778.4,199270.4,1987,23,yes
19870602,6/2/1987,Buoy 125,702,84,21504,1987,23,yes
19870602,6/2/1987,Buoy 125,710,7,1400,1987,23,yes
19870602,6/2/1987,Three Mile Bay,710,27.8,5560,1987,23,yes
19870602,6/2/1987,Buoy 117,715,14,224000,1987,23,yes
19870608,6/8/1987,Buoy 109,103,55.6,1668,1987,24,yes
19870608,6/8/1987,Buoy 117,103,166.8,5004,1987,24,yes
19870608,6/8/1987,Buoy 125,103,417,12510,1987,24,yes
19870608,6/8/1987,Shackelton Point,103,55.6,1668,1987,24,yes
19870608,6/8/1987,Three Mile Bay,103,111.2,3336,1987,24,yes
19870608,6/8/1987,Buoy 109,105,83.4,33360,1987,24,yes
19870608,6/8/1987,Buoy 117,107,83.4,12343.2,1987,24,yes
19870608,6/8/1987,Buoy 125,107,139,20572,1987,24,yes
19870608,6/8/1987,Shackelton Point,107,194.6,28800.8,1987,24,yes
19870608,6/8/1987,Three Mile Bay,107,83.4,12343.2,1987,24,yes
19870608,6/8/1987,Three Mile Bay,108,7,28000,1987,24,yes
19870608,6/8/1987,Buoy 125,116,27.8,16680,1987,24,yes
19870608,6/8/1987,Three Mile Bay,116,27.8,16680,1987,24,yes
19870608,6/8/1987,Three Mile Bay,127,28,19600,1987,24,yes
19870608,6/8/1987,Shackelton Point,129,7,2429,1987,24,yes
19870608,6/8/1987,Buoy 117,137,55.6,1668,1987,24,yes
19870608,6/8/1987,Shackelton Point,137,28,840,1987,24,yes
19870608,6/8/1987,Three Mile Bay,137,55.6,1668,1987,24,yes
19870608,6/8/1987,Buoy 125,145,55.6,55600,1987,24,yes
19870608,6/8/1987,Shackelton Point,145,27.8,27800,1987,24,yes
19870608,6/8/1987,Three Mile Bay,145,14,14000,1987,24,yes
19870608,6/8/1987,Three Mile Bay,148,42,6300,1987,24,yes
19870608,6/8/1987,Buoy 109,202,361.4,18070,1987,24,yes
19870608,6/8/1987,Buoy 117,202,83.4,4170,1987,24,yes
19870608,6/8/1987,Buoy 125,202,278,13900,1987,24,yes
19870608,6/8/1987,Shackelton Point,202,83.4,4170,1987,24,yes
19870608,6/8/1987,Three Mile Bay,202,55.6,2780,1987,24,yes
19870608,6/8/1987,Buoy 117,208,27.8,116760,1987,24,yes
19870608,6/8/1987,Buoy 125,208,27.8,116760,1987,24,yes
19870608,6/8/1987,Three Mile Bay,208,42,176400,1987,24,yes
19870608,6/8/1987,Buoy 109,210,111.2,16680,1987,24,yes
19870608,6/8/1987,Shackelton Point,210,111.2,16680,1987,24,yes
